Index,Red,Green,Blue,NIR,SWIR_1,SWIR_2
3244,0.085049994,0.07918077,0.04283461,0.42274615,0.17144616,0.068303846
3245,0.08421538,0.07788846,0.04326538,0.40311924,0.1687,0.06703846
3246,0.08397307,0.07681154,0.042269226,0.38675,0.16210385,0.064615384
3247,0.08410769,0.07724231,0.042807687,0.38914615,0.16455385,0.066553846
3248,0.08356923,0.07772692,0.04229615,0.40252694,0.16716538,0.06660769
3249,0.08346154,0.07546538,0.041919228,0.3610654,0.15531923,0.062542304
3250,0.084134616,0.07274615,0.042161535,0.30592692,0.13668846,0.057669226
3251,0.084,0.07352692,0.041730765,0.3308577,0.14274615,0.058961537
3252,0.08472692,0.07578846,0.042430766,0.37207693,0.15373076,0.06310769
3253,0.085480765,0.07915384,0.043023072,0.40513846,0.16783847,0.06798077
3254,0.08421538,0.06978461,0.039307687,0.35770002,0.14226153,0.059176918
3255,0.08461923,0.07288077,0.040384613,0.36758077,0.15052693,0.062380765
3256,0.085049994,0.074334614,0.040842302,0.36914232,0.15063462,0.06413077
3257,0.0849423,0.07403846,0.040653843,0.36502308,0.15047307,0.06313461
3258,0.08440384,0.07218076,0.03976538,0.37275,0.14778078,0.061492305
3259,0.08486154,0.07463077,0.040842302,0.3689,0.15017693,0.06195
3260,0.08499615,0.07667692,0.04210769,0.36545384,0.1521423,0.06348461
3261,0.083273076,0.06798077,0.040007688,0.2501423,0.10745,0.043211535
3262,0.08257307,0.069649994,0.038419228,0.23315385,0.097273074,0.04396538
3263,0.08365,0.0742,0.039792303,0.36249232,0.14223461,0.060657687
3264,0.084376924,0.07331154,0.039819226,0.36211538,0.14813077,0.06205769
3265,0.08432307,0.07333846,0.039873075,0.3804231,0.15023077,0.06256923
3266,0.085561536,0.07522307,0.041434612,0.39649618,0.15658462,0.06542307
3267,0.08618077,0.08383846,0.044719227,0.44151154,0.15222308,0.063969225
3268,0.08090384,0.059446152,0.036130764,0.11881154,0.06851923,0.029480765
3269,0.08674615,0.08225,0.04555384,0.4083154,0.13151923,0.055919226
3270,0.084592305,0.0782923,0.04151538,0.4663077,0.15908846,0.06448077
3271,0.08348846,0.071696155,0.039253842,0.3722923,0.14150769,0.058611535
3272,0.08435,0.07568077,0.040788457,0.357,0.13956924,0.056861535
3273,0.08467308,0.07271923,0.04194615,0.28481925,0.10747692,0.044180766
3274,0.08653077,0.06838461,0.045203842,0.13055,0.043292303,0.018442303
3275,0.08728461,0.06975769,0.048623074,0.14764616,0.03817692,0.015292303
