Index,Red,Green,Blue,NIR,SWIR_1,SWIR_2
380,0.08790384,0.08181923,0.052957688,0.36214232,0.1898077,0.087553844
381,0.088846155,0.08270769,0.054438457,0.3634077,0.19053462,0.08739231
382,0.08701538,0.081092305,0.05190769,0.35527694,0.1736,0.08206154
383,0.08922307,0.08378461,0.054061536,0.35764617,0.18404615,0.087553844
384,0.08292308,0.06248846,0.039953843,0.2438423,0.09503846,0.03677692
385,0.08276153,0.06415769,0.03720769,0.3693577,0.14371538,0.055246152
386,0.08356923,0.0695423,0.03812307,0.46121925,0.1834,0.07059231
387,0.083273076,0.071265385,0.03825769,0.40427694,0.16654615,0.06590769
388,0.08286923,0.069649994,0.037423074,0.40161154,0.16363846,0.063430764
389,0.083192304,0.068223074,0.03696538,0.43249232,0.17411155,0.066473074
390,0.083703846,0.06884231,0.037369225,0.4573154,0.17963077,0.068761535
391,0.082734615,0.06838461,0.036830764,0.43440387,0.17012693,0.06512692
392,0.08303077,0.06682307,0.03669615,0.43798462,0.17435385,0.06596153
393,0.08335385,0.065799996,0.037019227,0.4457654,0.17777307,0.067549996
394,0.08332692,0.07072692,0.037665382,0.44864616,0.17483847,0.06703846
395,0.08313846,0.07166923,0.03871538,0.42269233,0.15954615,0.063403845
396,0.0852923,0.0756,0.04598461,0.36211538,0.17341153,0.07525
397,0.08736538,0.0782923,0.05101923,0.34946156,0.1860923,0.08467308
398,0.08876538,0.07955769,0.053792305,0.34539616,0.19637692,0.09186154
399,0.08887307,0.08052692,0.053065382,0.35212693,0.19398077,0.09046154
400,0.08771538,0.07821154,0.05045384,0.35153463,0.17995384,0.08214231
401,0.08774231,0.07998846,0.051180765,0.36846924,0.18288846,0.082519226
402,0.087634616,0.07974615,0.05155769,0.35872307,0.17992692,0.08071538
403,0.085453846,0.07554615,0.048784614,0.31368077,0.1485077,0.06849231
404,0.08650384,0.07710769,0.05018461,0.3120654,0.15198077,0.0686
405,0.08865769,0.08079615,0.05419615,0.3389077,0.17920001,0.08254615
406,0.08394615,0.06956923,0.03801538,0.46261925,0.18531154,0.07107692
407,0.08351538,0.06913846,0.037880763,0.4446077,0.18108462,0.069192305
408,0.08303077,0.069084615,0.037799995,0.44910386,0.18025,0.069515385
409,0.082949996,0.068438455,0.03731538,0.45357308,0.17960384,0.06851923
410,0.08346154,0.068438455,0.037288457,0.44393462,0.17397693,0.06623077
411,0.083165385,0.067119226,0.037342303,0.4452,0.17535,0.067334615
412,0.08313846,0.06709231,0.03731538,0.44108078,0.17556539,0.06695769
413,0.08340769,0.068303846,0.037880763,0.44183463,0.17761154,0.06854615
414,0.08321923,0.07056538,0.03790769,0.44178078,0.17187692,0.06652692
415,0.08278846,0.07266538,0.040384613,0.38634616,0.15593846,0.06291923
416,0.088630766,0.07866923,0.053523075,0.3302654,0.18988846,0.08822692
417,0.08989615,0.08111923,0.056673072,0.34396923,0.2080077,0.09678846
418,0.0889,0.08071538,0.05411538,0.34095386,0.19387308,0.09118846
419,0.088092305,0.079773076,0.05112692,0.3338731,0.17047693,0.07998846
420,0.08311154,0.06763077,0.04299615,0.27305385,0.11994231,0.055542305
421,0.08671923,0.07745769,0.048892304,0.36023077,0.16727307,0.07543846
422,0.08618077,0.07915384,0.04859615,0.3670423,0.15803847,0.06900384
423,0.0826,0.07368846,0.045392305,0.31421924,0.120615385,0.05190769
424,0.08496923,0.07503461,0.047007687,0.33917692,0.14414616,0.06539615
425,0.08351538,0.070188455,0.038311534,0.4449577,0.17893077,0.06895
426,0.08300384,0.06819615,0.03731538,0.4414577,0.17475769,0.06736153
427,0.08313846,0.06765769,0.03704615,0.4487,0.17718077,0.06752308
428,0.08340769,0.06728077,0.037665382,0.4557,0.18135385,0.069084615
429,0.08346154,0.06816923,0.038069226,0.4529808,0.17847309,0.06825
430,0.08305769,0.06981154,0.037799995,0.45599616,0.17645384,0.068330765
431,0.08332692,0.07196538,0.040492304,0.42269233,0.17004615,0.06768461
432,0.085023075,0.07422692,0.045419227,0.36268076,0.1647423,0.07088846
433,0.088980764,0.07885769,0.055111535,0.3396077,0.19279616,0.08935769
434,0.08943846,0.081415385,0.05640384,0.3398231,0.21040384,0.097246155
435,0.08787692,0.078911535,0.05166538,0.34359232,0.18062693,0.08233076
436,0.08472692,0.0698923,0.04509615,0.2917923,0.13125,0.05987692
437,0.080338456,0.058853842,0.036292303,0.21883078,0.07721538,0.03669615
438,0.08389231,0.07158846,0.043399997,0.30226538,0.11953846,0.054599997
439,0.08391923,0.077942304,0.04665769,0.35971925,0.14080769,0.059769228
440,0.08160384,0.07298846,0.04194615,0.35018846,0.119753845,0.048488457
441,0.0835423,0.069730766,0.03828461,0.45839232,0.1822154,0.06981154
442,0.08332692,0.07080769,0.037799995,0.46426156,0.17911923,0.069623075
443,0.083380766,0.07271923,0.03895769,0.44428462,0.17004615,0.06781923
444,0.085130766,0.074873075,0.04560769,0.36461923,0.16864616,0.07282692
445,0.08698846,0.07665,0.05015769,0.3308577,0.16202308,0.074899994
446,0.088630766,0.07807692,0.054411534,0.33333462,0.19198847,0.0884423
447,0.08871154,0.07971923,0.05384615,0.3455577,0.19906923,0.09293846
448,0.0875,0.07864231,0.051638458,0.34353846,0.17957692,0.08324615
449,0.08254615,0.064507686,0.04086923,0.25660384,0.1090923,0.04980769
450,0.07885769,0.054734614,0.033142302,0.19936539,0.059499998,0.02716538
451,0.08475384,0.07336538,0.04474615,0.30598077,0.11870384,0.05411538
452,0.08577692,0.07885769,0.047788456,0.33589232,0.1387077,0.06407692
453,0.08739231,0.07947692,0.05096538,0.3652654,0.18068077,0.08095769
454,0.09043461,0.081415385,0.05820769,0.33223078,0.1968077,0.090730764
455,0.090380765,0.07918077,0.059042305,0.30684233,0.19581154,0.09153846
456,0.08914231,0.07735,0.054949995,0.32929617,0.19861154,0.093773074
457,0.08879231,0.080230765,0.054142304,0.34655386,0.20055,0.093342304
458,0.08752692,0.07883076,0.051961534,0.34838462,0.18240385,0.085023075
459,0.08281538,0.06878846,0.04237692,0.2759077,0.11587692,0.05548846
460,0.082088456,0.06768461,0.04097692,0.27647308,0.098242305,0.043669228
461,0.08739231,0.07988077,0.050534613,0.34676924,0.15615384,0.07158846
462,0.09054231,0.08025769,0.05898846,0.3280577,0.21767308,0.104380764
463,0.089519225,0.07961153,0.05626923,0.33874616,0.21223462,0.09918461
464,0.08849615,0.080446154,0.053119227,0.3526654,0.18943077,0.088980764
465,0.0861,0.077619225,0.04894615,0.3475231,0.15278846,0.067011535
466,0.085373074,0.07600384,0.04843461,0.31494617,0.13601539,0.060280766
467,0.08647692,0.077592306,0.050507687,0.3161308,0.14735,0.06722692
468,0.08838846,0.079773076,0.05373846,0.34563845,0.18447693,0.08483461
469,0.085373074,0.07500769,0.04827307,0.3047154,0.13991924,0.06335
470,0.08593846,0.07581538,0.048703842,0.31470385,0.13291924,0.05952692
